Q10651	Wikimedia category
Q10660	year
Q10670	spider family
Q10676	Fourth-generation home video game console and fourth developed by Sega
Q10681	Breton musician and singer
Q10685	singer
Q10686	city of the United Kingdom, capital of Northern Ireland
Q10693	tabular display of the chemical elements
Q10702	two-part episode of The Simpsons
Q10708	American rock band
Q10718	English professional association football player
Q10719	village of Mechernich, Germany
Q10722	Crossover episode of TV series iCarly and Victorious
Q10732	Czech international footballer
Q10745	municipality in the Leipzig district in Saxony, Germany
Q10747	part of Neukieritzsch, Germany
Q10774	town in the Leipzig district, in the Free State of Saxony, Germany
Q10782	town in the Leipzig district, in the Free State of Saxony, Germany
Q10784	town in the Leipzig district, in the Free State of Saxony, Germany
Q10792	Swedish international association football defender
Q10793	administrative community in the Free State of Saxony, Germany
Q10800	federal motorway in Germany
Q10803	federal motorway in Germany
Q10813	federal motorway in Germany
Q10827	federal motorway in Germany
Q10828	federal motorway in Germany
Q10829	federal motorway in Germany
Q10832	sexual device
Q10845	Scottish television presenter
Q10848	federal motorway in Germany
Q10853	federal motorway in Germany
Q10856	member of the bird clade Columbidae that include some 310 species of near passerines
Q10859	war between the Republicans and the Nationalists in Spain
Q10872	domain of prokaryotic microorganisms
Q10876	domain of prokaryotes
Q10884	perennial woody plant
Q10894	German Autobahn interchange
Q10895	town in the region Umbria, in Italy
Q10897	letter in the Greek alphabet
Q10898	town in North Rhine-Westphalia, Germany
Q10901	town in the region Umbria, in Italy
Q10903	Municipality in Olpe district in North Rhine-Westphalia, Germany
Q10906	community in North Rhine-Westphalia, Germany
Q10914	English international association football player
Q10926	offshoot of hardcore - emocore with introspective lyrics
Q10936	town in Unna District, in North Rhine-Westphalia, Germany
Q10948	biennial world chef championship
Q10949	town in the Siegen-Wittgenstein Kreis (district) of North Rhine-Westphalia, Germany
Q10950	town in the Siegen-Wittgenstein district, in North Rhine-Westphalia, Germany
Q10957	annual film festival held in Lyon, France
Q10961	spider family
Q10962	team sport, code of rugby football
Q10963	satellite television channel
Q10971	Roman province
Q10986	family of arachnids
Q10988	spider family
Q10995	family of arachnids
Q10996	town in Hertfordshire, England, UK
Q10997	spider family
Q11008	Wikimedia list article
Q11012	mechanical or virtual artificial agent
Q11014	French monthly magazine
Q11026	city of Central Java Province, Indonesia
Q11037	racing team of Olympique Lyonnais
Q11044	air base northwest of Lyon, France
Q11046	municipality in Oberbergischer Kreis, Germany
Q11065	French scientist
Q11066	regency in East Java Province, Indonesia
Q11069	regency in East Java Province, Indonesia
Q11085	long-term degenerative neurological disorder that mainly affects movement
Q11089	degree of adoption of the IPv6 protocol on the Internet
Q11091	regency in East Java Province, Indonesia
Q11098	regency in East Java Province, Indonesia
Q11100	71st Governor of the Commonwealth of Massachusetts, USA
Q11103	version 4 of the Internet Protocol
Q11106	cured meat from a pig
Q11131	commune in Nord, France
Q11134	regency in East Java Province, Indonesia
Q11152	knockout competition in English association football
Q11154	commune in Nord, France
Q11156	former Associate Justice of the Supreme Court of the United States
Q11158	type of chemical substance that reacts with a base
Q11159	French sauce
Q11161	French dish
Q11166	principal protocol used to assign IPv4 addresses on an IPv4 network
Q11169	question mark
Q11171	Associate Justice of the Supreme Court of the United States
Q11172	Cuban pop and world music singer
Q11176	Wikimedia list article
Q11178	canton in D\u00E9partement Nord, France
Q11180	medical specialty dealing with the prevention, diagnosis, and treatment of adult diseases
Q11193	substance that can accept hydrogen ions (protons) or more generally, donate a pair of valence electrons
Q11202	Globular cluster
Q11209	United States federal executive department
Q11223	air warfare branch of the United States Armed Forces
Q11234	Open cluster
Q11235	complex of buildings in Lower Manhattan, New York City, United States
Q11257	municipality in the comarca of Alt Empord\u00E0, Girona, Catalonia, Spain
Q11263	town in the Alt Empord\u00E0 comarca, in the province of Girona, Catalonia, Spain
Q11264	revolution in Cuba culminating in 1959
Q11266	presentation application, part of Microsoft Office
Q11272	spreadsheet editor, part of Microsoft Office
Q11275	manifesto written by Richard Stallman
Q11278	type 1 hypervisor produced by Microsoft, available either standalone or as a feature of certain Windows Server and Windows 8 versions
Q11280	district in North Rhine-Westphalia, Germany
Q11281	person who sows discord on the Internet
Q11287	computer security term
Q11305	visual effects designer
Q11319	Film director and producer
Q11325	Italian film festival
Q11332	Globular cluster
Q11365	subgenre of alternative rock
Q11367	naturally occurring molecules including fats, waxes, sterols, fat-soluble vitamins and others
Q11373	Persian astrologer, astronomer, and Islamic philosopher
Q11383	Open cluster
Q11391	electromagnetic radiation with a wavelength shorter than that of visible light, but longer than X-rays
Q11399	genre of popular music that originated as \"rock and roll\" in 1950s USA
Q11400	dripstone cave in Germany
Q11408	spatial distribution of vectors allowing the calculation of the magnetic force on a test particle
Q11410	entertainment, activity; structured playing, usually undertaken for enjoyment
Q11420	modern martial art, combat and Olympic sport
Q11433	American computer scientist
Q11444	city in East Java Province, Indonesia
Q11447	city in East Java Province, Indonesia
Q11449	city in East Java Province, Indonesia
Q11453	artificial application of water to the land or soil
Q11460	covering worn on the human body
Q11463	American multinational computer software company
Q11465	rate of change of the position of an object as a function of time, and the direction of that change
Q11466	physical property of matter that quantitatively expresses the common notions of hot and cold
Q11468	manipulation of matter on an atomic and molecular scale
Q11470	British computer scientist
Q11473	branch of physics concerned with heat, work, temperature, and thermal or internal energy
Q11480	regency of Special Region of Yogyakarta Province, Indonesia
Q11491	Regency in Bali Province, Indonesia
Q11495	regency of Bali Province, Indonesia
Q11496	regency in Bali, Indonesia
Q11501	regency of Bali Province, Indonesia
Q11503	regency of Bali Province, Indonesia
Q11505	regency of Bali Province, Indonesia
Q11515	Nubian king
Q11529	American computer scientist and entrepreneur
Q11530	main-belt asteroid
Q11538	rigorous demonstration that a mathematical statement follows from its premises and assumed axioms
Q11547	high-speed, i.e. high-energy particle, mainly originating in outer space, outside the Solar system
Q11554	asteroid
Q11561	asteroid
Q11573	SI unit of length
Q11584	Spanish association football player
Q11585	city in Tulcea County, Romania
Q11586	American mathematician and rocket scientist
Q11598	American television sitcom created by Mitchell Hurwitz for the Fox Broadcasting Company and Netflix
Q11607	American politician, businessman, and diplomat
Q11608	participant in the Antinomian Controversy
Q11612	American computer scientist
Q11625	American computer scientist and philanthropist
Q11643	museum located in Massachusetts, United States
Q11661	development, management, and use of computer-based information systems
Q11672	112th Governor of South Carolina
Q11676	53rd Governor of New York
Q11702	Former Speaker of the United States House of Representatives
Q11704	day for the general elections of public officials in the US
Q11719	spider family
Q11720	capital of Liaoning Province, China
Q11728	spider family
Q11731	spider family
Q11735	Austrian lawyer and politician
Q11736	municipality in China
Q11738	letter of the extended Latin alphabet
Q11754	Canadian-American computer scientist
Q11761	prehistoric period and age studied in archaeology, part of the Holocene Epoch
Q11768	ancient civilization of Northeastern Africa
Q11775	American computer scientist
Q11790	classification and protection of heritage in Portugal
Q11795	Wikimedia list article
Q11801	canal in England
Q11802	municipality in the comarca of Alt Empord\u00E0, Girona, Catalonia, Spain
Q11804	municipality in the comarca of Alt Empord\u00E0, Girona, Catalonia, Spain
Q11812	3rd President of the United States of America
Q11819	seat of the National Assembly of Hungary
Q11829	fairy tale
Q11832	municipality in the Alt Empord\u00E0 comarca, in Girona province, Catalonia, Spain
Q11835	Jesuit missionary
Q11843	fairy tale
Q11845	Castle in Castile and Leon
Q11848	fairy tale
Q11858	municipality in the comarca of Alt Empord\u00E0, Girona, Catalonia, Spain
Q11862	1989 European Parliament election
Q11866	short tale by Hans Christian Andersen
Q11867	1984 European Parliament election
Q11869	American general and politician, 9th President of the United States (in office in 1841)
Q11877	American rhythm and blues singer, songwriter, and pianist
Q11880	fairy tale by the Danish author Hans Christian Andersen
Q11881	American politician, 10th President of the United States (in office from 1841 to 1845)
Q11890	German rock band
Q11902	municipality in the comarca of Alt Empord\u00E0, Girona, Catalonia, Spain
Q11907	American singer, songwriter, and musician
Q11914	839th Formula 1 Championship Grand Prix
Q11916	876th Formula 1 Championship Grand Prix
Q11930	American actor, singer, musician, producer, director, and businessman
Q11937	Disney character, uncle of Donald Duck
Q11948	German footballer
Q11965	trio of fictional, anthropomorphic ducks
Q11969	multi-use stadium in Almelo, Netherlands
Q11979	Spanish association football team
Q11982	process used by plants and other organisms
Q11985	symphony by Anton\u00EDn Dvo\u0159\u00E1k
Q11987	Brazilian journalist and entrepreneur
Q11988	French song
Q11989	symphony of Ludwig van Beethoven
Q11990	the production of new individuals that contain some portion of genetic material inherited from one or more parent organisms
Q11993	anthem of both the European Union and the Council of Europe
Q11998	Australian singer, recording artist, songwriter and actress
Q12004	genus of plants
Q12016	set of four violin concertos by Antonio Vivaldi
Q12045	town in the district Nordsachsen, in the Free State of Saxony, Germany
Q12052	town in Saxony, Germany
Q12053	year
Q12058	town in the district of Nordsachsen, in the Free State of Saxony, Germany
Q12064	family of arachnids
Q12066	Italian comune
Q12067	family of arachnids
Q12069	year
Q12070	retired Norwegian alpine ski racer
Q12075	village in Catalonia, Spain
Q12088	fictional character
Q12089	Chilean cartoonist, caricaturist, journalist and filmmaker
Q12091	Swiss businessman and founder of the Red Cross
Q12099	species of plant
Q12101	municipality in the comarca of the Maresme in Catalonia, Spain
Q12104	species of plant
Q12107	Celtic language
Q12108	year
Q12115	star that never sets
Q12151	Spanish village
Q12158	Spanish sports club
Q12159	municipality in the comarca of Alt Empord\u00E0, Girona, Catalonia, Spain
Q12168	Spanish association football team
Q12193	commune in Finist\u00E8re, France
Q12197	cooked dish
Q12198	infection transmitted through human sexual behavior
Q12200	type of very thin pancake
Q12206	glucose metabolism disease characterized  by chronic hyperglycaemia with disturbances of carbohydrate, fat and protein metabolism resulting from defects in insulin secretin, insulin action, or both.
Q12208	intercommunal structure gathering the commune of Rennes in France
Q12212	Wikimedia template
Q12214	human disease
Q12221	Czech brewery
Q12223	Ethnic group in the Middle East
Q12224	Wikimedia template
Q12228	village in the province of Girona and autonomous community of Catalonia, Spain
Q12232	Wikimedia template
Q12239	Wikimedia template
Q12245	capital of the Falkland Islands
Q12248	Wikimedia template
Q12254	Wikimedia template
Q12261	Wikimedia template
Q12264	Wikimedia template
Q12265	Wikimedia template
Q12266	Wikimedia template
Q12270	Wikimedia template
Q12271	both the process and product of planning, designing and construction
Q12286	Wikimedia template
Q12291	Wikimedia template
Q12292	city in the province of Castell\u00F3n, in the Valencian Community, Spain
Q12293	Wikimedia template
Q12294	municipality in the comarca of Ripoll\u00E8s, province of Girona, Catalonia, Spain
Q12295	Wikimedia template
Q12301	Wikimedia template
Q12315	Wikimedia template
Q12317	Wikimedia template
Q12319	Wikimedia template
Q12322	Wikimedia template
Q12325	American politician, 15th President of the United States (in office from 1857 to 1861)
Q12328	Wikimedia template
Q12345	character on Sesame Street
Q12350	Wikimedia template
Q12351	Wikimedia template
Q12354	Wikimedia template
Q12356	village in the province of Girona and autonomous community of Catalonia, Spain
Q12361	village in the province of Girona and autonomous community of Catalonia, Spain
Q12362	Wikimedia template
Q12363	stone arch railway bridge over So\u010Da near Solkan, Slovenia
Q12364	Wikimedia template
Q12371	Wikimedia template
Q12376	Wikimedia template
Q12380	Wikimedia template
Q12384	computer game
Q12399	Wikimedia template
Q12403	Artist society in the United Kingdom
Q12406	Wikimedia template
Q12409	Wikimedia template
Q12412	Wikimedia template
Q12415	Wikimedia template
Q12418	painting by Leonardo da Vinci
Q12431	range of mountains in southwest Europe
Q12434	town in Rhein-Sieg District, in North Rhine-Westphalia, Germany
Q12439	most populous city in Michigan, United States; county seat of Wayne County
Q12442	municipality in the Valencian Community, Spain
Q12453	assignment of numbers to objects or events
Q12459	Formula One motor race held in 1972
Q12480	part of the Federal Public Service Economy (former Institut national de statistique)
Q12491	French pastry
Q12509	Soviet tennis player, winner of the WTA Sportsmanship Award
Q12515	department located in southern France in the Occitanie region
Q12522	Mechanism that transforms continuous rotation into an intermittent rotary motion
Q12524	Sequence of moves of a knight on a chessboard to visit each square exactly once
Q12527	Third season of the Finnish television series Big Brother
Q12530	Finnish reality-television singing competition
Q12538	French department
Q12540	town in Catalonia, Spain
Q12544	Roman Empire during Late Antiquity and the Middle Ages
Q12549	French department
Q12559	French department
Q12561	convention of the Esperanto movement
Q12562	16th-century schism within Western Christianity initiated by Martin Luther, John Calvin and other early Protestants
Q12584	French department
Q12587	municipality in the comarca of the Maresme in Catalonia, Spain
Q12592	canton of Switzerland
Q12593	municipality in the comarca of Garrotxa, in the province of Girona, Catalonia, Spain
Q12599	large mass of glacier ice
Q12608	Swiss Esperantist
Q12609	village in the province of Girona and autonomous community of Catalonia, Spain
Q12614	law professor from Yugoslavia
Q12615	municipality in the Aran Valley, province of Lleida, Northern Spain
Q12623	work is continuously done without an external supply of energy
Q12625	municipality in the province of Girona and autonomous community of Catalonia, Spain
Q12626	French department
Q12629	municipality in the province of Girona and autonomous community of Catalonia, Spain
Q12636	Formula One motor race held in 1995
Q12639	class of musical instruments, creating sound by vibration of the instrument itself
Q12647	municipality in the comarca of the Val d'Aran in Catalonia, Spain
Q12650	municipality in the comarca of the Aran Valley in Catalonia, Spain
Q12656	village in the province of Girona and autonomous community of Catalonia, Spain
Q12661	French department
Q12662	municipality in the comarca of the Pallars Sobir\u00E0 in Catalonia, Spain
Q12663	Prostitution in Cuba
Q12669	village in the province of Lleida and autonomous community of Catalonia, Spain
Q12671	village in the province of Girona and autonomous community of Catalonia, Spain
Q12672	municipality in the comarca of the Pallars Sobir\u00E0 in Catalonia, Spain
Q12676	village in the province of Lleida and autonomous community of Catalonia, Spain
Q12678	village in the province of Lleida and autonomous community of Catalonia, Spain
Q12707	broad expanse of flat land west of the Mississippi River and east of the Rocky Mountains in the United States and Canada
Q12721	type of corrective lens
Q12728	comarca (county) in Catalonia, Spain
Q12732	comarca (county) in Catalonia, Spain
Q12737	Mexican tennis player, winner of 1968 Olympic tennis events
Q12756	Spanish sculptor
Q12763	Russian diplomat and athlete, member of International Olympic Committee
Q12772	French department
Q12773	Hungarian actor, author, novelist, poet, publisher and Esperantist
Q12780	Egyptian-American biochemist
Q12788	French department
Q12790	year
Q12797	fortification
Q12799	year
Q12803	year
Q12809	year
Q12818	municipality of the Philippines in the province of Ilocos Sur
Q12819	polish politician and MEP
Q12821	breaded cutlet dish
Q12823	Hungarian-American chess grandmaster
Q12824	municipality of the comarca of Maresme in Catalonia, Spain
Q12825	municipality of the Philippines in the province of Ilocos Sur
Q12827	American singer-songwriter
Q12830	German economist
Q12857	British writer, essayist and autistic savant
Q12868	municipality of the Philippines in the province of Ilocos Sur
Q12869	former Flemish minister president
Q12873	municipality of the Philippines in the province of Ilocos Sur
Q12874	festival in Matar\u00F3, Catalonia
Q12876	heavy armored fighting vehicle
Q12887	municipality in the Brussels-Capital Region, Belgium
Q12889	interlinguistics lecturer
Q12892	city in the province of Antwerp, Belgium
Q12904	Polish writer, poet, essayist and Esperantist
Q12907	French linguist
Q12908	Hungarian-American business magnate, investor and philanthropist
Q12923	member of the National Assembly of France
Q12929	Belgian scientist
Q12931	member of the National Assembly of France
Q12937	French politician
Q12943	French politician
Q12945	member of the Senate of France
Q12949	member of the Senate of France
Q12953	French linguist
Q12955	French politician
Q12959	French politician
Q12973	King of Belgians
Q12977	town in Catalonia, Spain
Q12979	type of wine
Q12980	star in the constellation Ursa Minor
Q12988	municipality in West Flanders, Belgium
Q12991	town and municipality in the comarca of Selva in Girona, Catalonia, Spain
Q13005	Chinese novelist
Q13007	Polish Esperantist
Q13012	Brazilian novelist
Q13013	star in the constellation Leo
Q13020	Hungarian lawyer, author and editor
Q13022	municipality in the comarca of la Selva in Catalonia, Spain
Q13038	Chilean city and commune in Talagante Province, Santiago Metropolitan Region
Q13052	town in Chile
Q13054	French footballer
Q13056	village in the province of Girona and autonomous community of Catalonia, Spain
Q13057	French footballer
Q13061	multiple star system in the northern constellation of Andromeda
Q13062	city in Chile
Q13066	star in the constellation Orion
Q13069	commune in Chile
Q13077	city in Chile
Q13079	Chilean city and commune
Q13082	process where atomic nuclei combine and release energy
Q13105	Second-brightest star in the constellation Crux
Q13112	sulfate mineral
Q13124	political party in Germany
Q13130	river in Wisconsin and Michigan
Q13137	Italian comune
Q13142	town and comune of the province of Pesaro and Urbino in the Marche region of Italy
Q13147	bony structure that forms the skeleton of head in most vertebrates, supports the structures of the face and provides a protective cavity for the brain, composed of two parts: the cranium and the mandible
Q13149	municipality and town in Andalusia, Spain
Q13152	town and municipality in the province of M\u00E1laga, Andalusia, Spain
Q13153	city in the Spanish province of M\u00E1laga
Q13158	nothospecies of plant
Q13164	university in Moscow, Russia
Q13169	star in the constellation Piscis Austrinus
Q13182	species of plant
Q13195	fruit
Q13198	creole language spoken on R\u00E9union
Q13200	star in the constellation of Puppis
Q13214	group of indigenous Mesoamerican languages
Q13216	any of various Tai languages used by the Zhuang people
Q13219	binary star system in the northern constellation of Auriga
Q13220	Chinese language spoken mainly in Hunan province
Q13226	endangered language spoken in the Par\u00E1 region of Brazil
Q13228	dairy product
Q13234	Swiss linguist
Q13243	double star in the constellation Aquarius
Q13246	star in the Aquarius
Q13248	language spoken by Sorbs in Germany in the historical province of Upper Lusatia
Q13266	baked treat
Q13270	small sweet baked product
Q13279	town on island Rab in Croatia
Q13285	village on Bra\u010D, Croatia
Q13293	southwestern-most of the Sami languages
Q13301	The most widespread of those languages of southern Africa which contain many \"click\" sounds and have therefore been loosely classified as Khoisan languages
Q13302	frozen dessert
Q13304	French professional footballer
Q13314	frozen dessert
Q13345	Bantu language of southern Equatorial Guinea
Q13353	British Overseas Territory in the Caribbean
Q13356	Northwestern Iranian language spoken mainly in Iran's Mazandaran, Gilan and Golestan provinces
Q13361	Modern South Arabian language, part of the greater Semitic language family, and is spoken by minority populations in isolated areas of the eastern part of Yemen and western Oman
Q13363	Algonquian language originally spoken by the Menominee people of northern Wisconsin and Michigan
Q13368	Southern Athabaskan language spoken by the Mescalero and Chiricahua tribes in Oklahoma and New Mexico
Q13373	Italian comune
Q13374	Belarusian architect
Q13382	Polish architect
Q13387	Soviet Belarus architect
Q13395	Italian comune
Q13399	comedy of East German television
Q13402	former gate into Paris
Q13406	former military barracks
Q13410	Italian comune
Q13421	village in the province of Girona and autonomous community of Catalonia, Spain
Q13431	municipality in the comarca of Giron\u00E8s, Catalonia, Spain
Q13457	village in the province of Girona and autonomous community of Catalonia, Spain
Q13465	village and municipality in the comarca (county) of the Baix Empord\u00E0, Spain
Q13472	village in the province of Girona and autonomous community of Catalonia, Spain
Q13473	global network of sports channels
Q13483	British sports journalist
Q13496	Italian comune
Q13506	Wikimedia template
Q13509	French mathematical economist
Q13512	Wikimedia template
Q13514	Wikimedia template
Q13540	Finnish tennis player
Q13542	Finnish tennis player
Q13552	Finnish tennis player
Q13578	Wikimedia template
Q13584	star in the northern circumpolar constellation of Cassiopeia
Q13586	municipality in Catalonia, Spain
Q13588	village in the province of Girona and autonomous community of Catalonia, Spain
Q13589	village in Catalonia, Spain
Q13605	Star system
Q13609	village in the province of Girona and autonomous community of Catalonia, Spain
Q13610	village in the province of Girona and autonomous community of Catalonia, Spain
Q13612	village in the province of Girona and autonomous community of Catalonia, Spain
Q13615	region of the Philippines
Q13631	rail transport in France
Q13650	region of the Philippines
Q13652	Italian comune
Q13667	river in Japan
Q13677	American stock exchange
Q13678	Italian comune
Q13680	Italian comune
Q13688	mathematical equation
Q13693	front window of vehicle
Q13695	former city-state in the Valley of Mexico
Q13706	unrecognized state in the North Sea
Q13721	province of the Philippines
Q13730	province of the Philippines
Q13736	Open cluster
Q13741	software application
Q13758	village in Catalonia, Spain
Q13763	province of the Philippines
Q13769	province of the Philippines
Q13773	municipality in the comarca of Osona in Catalonia, Spain
Q13776	municipality in the comarca of Osona in Catalonia, Spain
Q13781	red supergiant star
Q13795	municipality in the comarca of Osona in Catalonia, Spain
Q13799	municipality in the comarca of Osona, Catalonia, northern Spain
Q13804	municipality in the comarca of Osona, in the province of Barcelona, Catalonia, Spain
Q13807	province of the Philippines
Q13815	municipality in the comarca of Osona, province of Barcelona, Catalonia, Spain
Q13816	municipality in the comarca of Osona in Catalonia, Spain
Q13824	rate at which the phase of the wave propagates in space
Q13828	Municipality in Catalonia, Spain
Q13839	municipality in the comarca of Osona in Catalonia, Spain
Q13850	municipality in Osona, Barcelona, Spain
Q13854	municipality in the Province of Barcelona, Catalonia, Spain
Q13855	municipality in the Barcelona Province, Catalonia
Q13856	municipality in the comarca of Osona in Catalonia, Spain.
Q13863	province of the Philippines
Q13872	province of the Philippines
Q13886	Double star
Q13892	province of the Philippines
Q13911	novel by John Irving
Q13922	municipality in the comarca of the Vall\u00E8s Occidental in Catalonia (Spain)
Q13932	village in the province of Barcelona and autonomous community of Catalonia, Spain
Q13934	municipality in Catalonia, Spain
Q13937	municipality in Barcelona, Spain
Q13938	American voice actress, singer and composer
Q13944	village in the province of Barcelona and autonomous community of Catalonia, Spain
Q13946	municipality in the comarca of the Vall\u00E8s Occidental in Catalonia, Spain
Q13948	comarca (county) in Catalonia, Spain
Q13955	Semitic language
Q13958	open cluster in the constellation Cassiopeia
Q13964	cylindrical outdoor sidewalk structures
Q13967	Globular cluster
Q13972	city in Estonia
Q13974	American television and radio network
Q13976	galaxy
Q13977	American multinational mass media corporation
Q13991	smallest of the four main islands of Japan
Q14005	online music metadata database
Q14009	Asterism of four stars
Q14020	star in the constellation Bo\u00F6tes
Q14040	star
Q14049	American naturalist, ornithologist, ichthyologist and museum curator.
Q14053	U.S. state of California's state historical society
Q14056	Island in the Arctic Ocean, part of the Kingdom of Norway
Q14063	Flemish writer
Q14072	variable star
Q14076	birth control device
Q14078	American rockabilly singer
Q14083	name of many currencies
Q14087	Italian river
Q14088	Italian cheese
Q14089	American film producer and computer scientist
Q14091	all-in-one desktop computer designed and built by Apple Inc.
Q14099	American engineer
Q14101	American computer scientist
Q14105	American technologist, science fiction author, and journalist
Q14106	American computer scientist
Q14108	American arts administrator
Q14118	historical region of Europe
Q14126	city and the capital of West Nusa Tenggara Province, Indonesia
Q14127	campaign organised by Mao Zedong in the early 1960s
Q14131	regency of East Nusa Tenggara Province, Indonesia
Q14138	mystical Chinese creature
Q14144	regency of East Nusa Tenggara Province, Indonesia
Q14145	regency of East Nusa Tenggara Province, Indonesia
Q14152	regency of East Nusa Tenggara Province, Indonesia
Q14154	regency of East Nusa Tenggara Province, Indonesia
Q14156	regency of West Kalimantan Province, Indonesia
Q14158	regency of West Kalimantan Province, Indonesia
Q14159	regency of West Kalimantan Province, Indonesia
Q14163	regency of West Kalimantan Province, Indonesia
Q14168	city and the capital of West Kalimantan Province, Indonesia
Q14172	regency of South Kalimantan Province, Indonesia
Q14178	regency of South Kalimantan Province, Indonesia
Q14188	Catholic church in Gatchina, Russia
Q14209	regency of Central Kalimantan Province, Indonesia
Q14211	head of Her Majesty's Government in the United Kingdom
Q14214	member of the Cabinet of the United Kingdom government
Q14220	computer scientist
Q14223	Romanian-born American roboticist
Q14230	star in the southern constellation of Lupus
Q14233	red giant star in the constellation of Crux
Q14236	star in the southern zodiac constellation of Scorpius
Q14242	star in the southern circumpolar constellation Triangulum Australe
Q14262	star in the constellation Pegasus
Q14263	Romanian-American computer scientist and mathematician
Q14275	globular cluster in the constellation Centaurus
Q14278	English mathematician, astronomer, chemist and photographer
Q14284	type of legal practitioner
Q14296	domain at the highest level of the DNS hierarchy
Q14297	suburb of Adelaide, South Australia
Q14304	3rd King of Joseon Dynasty in Korea
Q14318	city of the province of \u00C1lava, autonomous community of the Basque Country, Spain
Q14319	airport in Cowell, Australia
Q14320	2004 American science fiction disaster film
Q14324	airport of Kingscote, South Australia
Q14331	airport in Mount Gambier, South Australia
Q14332	genus of reptiles (fossil)
Q14339	river in Switzerland
Q14345	9th President of the Republic of Korea
Q14357	river in the Cantabria autonomous region of Spain
Q14363	river in Spain
Q14369	river in Switzerland, Austria and Germany, a right tributary of the Danube
Q14373	activity of trying to catch fish
Q14374	Galaxy
Q14380	Slovene language edition of Wikipedia
Q14381	lake at Lucerne, Switzerland
Q14383	river in Southeast Europe
Q14391	regency of Central Kalimantan Province, Indonesia
Q14399	letter in the Greek alphabet
Q14417	fictional character in the Star Wars Universe
Q14420	order of chivalry of British constitutional monarchy
Q14424	city in Zala county, Hungary
Q14425	letter in the Greek alphabet
Q14428	Japanese developer and publisher of video games
Q14436	lake in Switzerland
Q14438	genus of carcharodontosaurid dinosaur (fossil)
Q14440	port city in Chile
Q14441	American actress and singer
Q14442	lake in Switzerland
Q14443	species of fish
Q14457	city and commune in the Quillota Province, Chile
Q14458	Chilean town and commune
Q14461	commune of Chile
Q14465	lake in Switzerland
Q14477	Chilean commune and city
Q14481	regency of North Kalimantan Province, Indonesia
Q14493	Chilean city and commune
Q14494	Chilean city and commune
Q14503	commune of Chile
Q14506	genus of reptiles (fossil)
Q14507	lake in Switzerland
Q14523	regency of Gorontalo Province, Indonesia
Q14528	British band
Q14535	comedian
Q14542	American comedian and actor
Q14553	river in Spain
Q14556	river in Spain
Q14576	municipality in the canton of Lucerne, Switzerland
Q14579	Unix-like operating system kernel
Q14584	municipality in the canton of Lucerne, Switzerland
Q14589	municipality in the canton of Lucerne, Switzerland
Q14593	regency of South Sulawesi Province, Indonesia
Q14594	municipality in the canton of Lucerne, Switzerland
Q14603	municipality in the canton of Lucerne, Switzerland
Q14612	municipality in the canton of Lucerne, Switzerland
Q14617	river in Portugal
Q14623	municipality in the canton of Lucerne, Switzerland
Q14624	Indian blend of ground spices
Q14630	regency of South Sulawesi Province, Indonesia
Q14633	regency of South Sulawesi Province, Indonesia
Q14646	a Unix operating system originally developed by Sun Microsystems
Q14651	Michael Jackson song
Q14655	king of Asturia
Q14656	operating system that behaves in a manner similar to a Unix system
Q14660	piece of fabric with a distinctive design
Q14667	letter C with acute accent; part of the Polish alphabet and the Serbo-Croatian Latin alphabet
Q14673	clast of rock
Q14674	writing implement
Q14676	river in Spain
Q14677	species of plant
Q14678	German Catholic philosopher and theologian
Q14684	river in Russia
Q14693	Finnish ski jumper
Q14703	Finnish ski jumper
Q14710	Unix command
Q14714	class of simple non-opening dry fruits
Q14717	system configuration file
Q14724	Finnish ski jumper
Q14729	Finnish ski jumper
Q14733	Finnish ski jumper and coach
Q14735	Finnish ski jumper
Q14740	Finnish ski jumper
Q14746	tree in which every non-leaf node is labelled with the hash of the labels or values (in case of leaves) of its child nodes
Q14751	rapid transit railway system in Hong Kong
Q14755	river in Spain
Q14768	river in Spain
Q14772	Chinese web services company
Q14775	Wikimedia template
Q14778	Wikimedia template
Q14794	Wikimedia template
Q14795	Wikimedia template
Q14801	Wikimedia template
Q14805	city in Bavaria, Germany
Q14808	town in Brandenburg, Germany
Q14811	Wikimedia template
Q14838	Wikimedia template
Q14840	Wikimedia template
Q14841	French administrative unit
Q14843	Wikimedia template
Q14847	French administrative unit
Q14854	Wikimedia template
Q14855	canton of France
Q14859	town in Bavaria, Germany
Q14870	city in the district of Rhein-Sieg-Kreis, in North Rhine-Westphalia, Germany
Q14879	Wikimedia template
Q14882	town in Baden-W\u00FCrttemberg, Germany
Q14883	Wikimedia template
Q14884	town in the district Heinsberg, in North Rhine-Westphalia, Germany
Q14887	town in Bavaria, Germany
Q14891	town in Thuringia, Germany
Q14913	kitchen utensil
Q14914	town in North Rhine-Westphalia, Germany
Q14921	municipality in North Rhine-Westphalia, Germany
Q14932	town in Landkreis Offenbach in Hesse, Germany
Q14933	Earth observation satellite
Q14934	municipality in North Rhine-Westphalia, Germany
Q14939	municipality in the district of Coesfeld in the state of North Rhine-Westphalia, Germany
Q14941	laboratory equipment
Q14957	city in Lower Saxony, Germany
Q14966	town in South Australia
Q14967	commercial communication satellite
Q14989	Belgian former prime minister
Q14992	Belgian former prime minister
Q15000	experimental US space project
Q15003	moving staircase
Q15004	type of home appliance used to dry hair
Q15014	satellite-based science mission
Q15015	satellite
